Pos: x: -1.21685 y: 0.865029 z: -2.15177 | UV: x:0.637598 y: 0.602783 | Normal: x:-0 y: -0.987688 z: 0.156435
Pos: x: -1.21685 y: 0.863339 z: -2.16245 | UV: x:0.637599 y: 0.602783 | Normal: x:-0 y: -1 z: -0
Pos: x: -0.968015 y: 0.863339 z: -2.16245 | UV: x:0.681401 y: 0.572204 | Normal: x:-0 y: -1 z: -0
Pos: x: -1.30335 y: 0.394686 z: -2.96079 | UV: x:0.876358 y: 0.937947 | Normal: x:0.711474 y: -0.413044 z: -0.568507
Pos: x: -1.21685 y: 0.446159 z: -2.88994 | UV: x:0.875541 y: 0.944844 | Normal: x:0.711474 y: -0.413044 z: -0.568507
Pos: x: -1.21685 y: 0.244301 z: -2.68808 | UV: x:0.865461 y: 0.945453 | Normal: x:0.711473 y: -0.568507 z: -0.413044
Pos: x: -1.30335 y: 0.173454 z: -2.73956 | UV: x:0.866004 y: 0.938598 | Normal: x:0.711473 y: -0.568507 z: -0.413044
Pos: x: -0.968015 y: 0.958583 z: -2.29354 | UV: x:0.662025 y: 0.544449 | Normal: x:-0 y: -0.309017 z: -0.951057
Pos: x: -1.21685 y: 0.958583 z: -2.29354 | UV: x:0.618222 y: 0.575028 | Normal: x:-0 y: -0.309017 z: -0.951057
Pos: x: -1.21685 y: 0.982471 z: -2.29732 | UV: x:0.618222 y: 0.575028 | Normal: x:-1e-06 y: -0.156433 z: -0.987689
Pos: x: -1.21685 y: 1.00118 z: -2.30029 | UV: x:0.614084 y: 0.5691 | Normal: x:-0 y: 0 z: -1
Pos: x: -0.968015 y: 1.00118 z: -2.30029 | UV: x:0.657886 y: 0.53852 | Normal: x:-0 y: 0 z: -1
Pos: x: -0.968015 y: 0.863339 z: -2.16245 | UV: x:0.681401 y: 0.572204 | Normal: x:-0 y: -1 z: -0
Pos: x: -1.21685 y: 0.863339 z: -2.16245 | UV: x:0.637599 y: 0.602783 | Normal: x:-0 y: -1 z: -0
Pos: x: -1.21685 y: 0.867562 z: -2.18911 | UV: x:0.637599 y: 0.602783 | Normal: x:0 y: -0.987688 z: -0.156436
Pos: x: -1.21685 y: 0.870085 z: -2.20504 | UV: x:0.632102 y: 0.594909 | Normal: x:0 y: -0.951056 z: -0.309018
Pos: x: -0.968015 y: 0.870085 z: -2.20504 | UV: x:0.675904 y: 0.56433 | Normal: x:0 y: -0.951056 z: -0.309018
Pos: x: -0.968015 y: 0.920158 z: -2.27396 | UV: x:0.667265 y: 0.551954 | Normal: x:0 y: -0.587786 z: -0.809017
Pos: x: -1.21685 y: 0.920158 z: -2.27396 | UV: x:0.623462 y: 0.582533 | Normal: x:0 y: -0.587786 z: -0.809017
Pos: x: -1.21685 y: 0.939558 z: -2.28384 | UV: x:0.621474 y: 0.579686 | Normal: x:0 y: -0.453991 z: -0.891006
Pos: x: -1.21685 y: 0.958583 z: -2.29354 | UV: x:0.618222 y: 0.575028 | Normal: x:-0 y: -0.309017 z: -0.951057
Pos: x: -0.968015 y: 0.958583 z: -2.29354 | UV: x:0.662025 y: 0.544449 | Normal: x:-0 y: -0.309017 z: -0.951057
Pos: x: -0.968015 y: 0.870085 z: -2.20504 | UV: x:0.675904 y: 0.56433 | Normal: x:0 y: -0.951056 z: -0.309018
Pos: x: -1.21685 y: 0.870085 z: -2.20504 | UV: x:0.632102 y: 0.594909 | Normal: x:0 y: -0.951056 z: -0.309018
Pos: x: -1.21685 y: 0.88064 z: -2.22576 | UV: x:0.632101 y: 0.594909 | Normal: x:0 y: -0.891006 z: -0.453991
Pos: x: -1.21685 y: 0.889664 z: -2.24347 | UV: x:0.627114 y: 0.587765 | Normal: x:0 y: -0.809017 z: -0.587786
Pos: x: -0.968015 y: 0.889664 z: -2.24347 | UV: x:0.670917 y: 0.557185 | Normal: x:0 y: -0.809017 z: -0.587786
Pos: x: -0.968015 y: 0.889664 z: -2.24347 | UV: x:0.670917 y: 0.557185 | Normal: x:0 y: -0.809017 z: -0.587786
Pos: x: -1.21685 y: 0.889664 z: -2.24347 | UV: x:0.627114 y: 0.587765 | Normal: x:0 y: -0.809017 z: -0.587786
Pos: x: -1.21685 y: 0.904832 z: -2.25863 | UV: x:0.627114 y: 0.587765 | Normal: x:0 y: -0.707107 z: -0.707107
Pos: x: -1.21685 y: 0.920158 z: -2.27396 | UV: x:0.623462 y: 0.582533 | Normal: x:0 y: -0.587786 z: -0.809017
Pos: x: -0.968015 y: 0.920158 z: -2.27396 | UV: x:0.667265 y: 0.551954 | Normal: x:0 y: -0.587786 z: -0.809017
Pos: x: -1.30335 y: 0.031415 z: -2.46079 | UV: x:0.855877 y: 0.939012 | Normal: x:0 y: -0.951057 z: -0.309017
Pos: x: -1.30335 y: -0.017529 z: -2.15177 | UV: x:0.845865 y: 0.939233 | Normal: x:0 y: -1 z: 0
Pos: x: -1.99538 y: -0.017529 z: -2.15177 | UV: x:0.845658 y: 0.900971 | Normal: x:0 y: -1 z: 0
Pos: x: -1.99538 y: 0.031415 z: -2.46079 | UV: x:0.854962 y: 0.900759 | Normal: x:0 y: -0.951057 z: -0.309017
Pos: x: -1.30335 y: 0.982471 z: -3.15177 | UV: x:0.898231 y: 0.936078 | Normal: x:0 y: 0 z: -1
Pos: x: -1.30335 y: 0.673454 z: -3.10283 | UV: x:0.887059 y: 0.937084 | Normal: x:0 y: -0.309017 z: -0.951056
Pos: x: -1.99538 y: 0.673454 z: -3.10283 | UV: x:0.88399 y: 0.897864 | Normal: x:0 y: -0.309017 z: -0.951056
Pos: x: -1.99538 y: 0.982471 z: -3.15177 | UV: x:0.894412 y: 0.895931 | Normal: x:0 y: 0 z: -1
Pos: x: -2.08188 y: 0.070043 z: -2.15177 | UV: x:0.845719 y: 0.894029 | Normal: x:-0.711473 y: -0.702714 z: -0
Pos: x: -1.99538 y: -0.017529 z: -2.15177 | UV: x:0.845658 y: 0.900971 | Normal: x:-0.711473 y: -0.702714 z: -0
Pos: x: -1.99538 y: 0.031415 z: -1.84275 | UV: x:0.836359 y: 0.900938 | Normal: x:-0.711473 y: -0.66832 z: 0.21715
Pos: x: -2.08188 y: 0.1147 z: -1.86982 | UV: x:0.836958 y: 0.894 | Normal: x:-0.711473 y: -0.66832 z: 0.21715
Pos: x: -2.08188 y: 1.26443 z: -3.01954 | UV: x:0.902195 y: 0.886376 | Normal: x:-0.711474 y: 0.21715 z: -0.668319
Pos: x: -1.99538 y: 1.29149 z: -3.10283 | UV: x:0.905375 y: 0.893295 | Normal: x:-0.711474 y: 0.21715 z: -0.668319
Pos: x: -1.99538 y: 0.982471 z: -3.15177 | UV: x:0.894412 y: 0.895931 | Normal: x:-0.711473 y: -0 z: -0.702713
Pos: x: -2.08188 y: 0.982471 z: -3.0642 | UV: x:0.891802 y: 0.889067 | Normal: x:-0.711473 y: -0 z: -0.702713
Pos: x: -1.21685 y: 1.26443 z: -3.01954 | UV: x:0.908247 y: 0.942403 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 1.51878 z: -2.88994 | UV: x:0.920335 y: 0.942062 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 1.07421 z: -2.27803 | UV: x:0.883288 y: 0.989939 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 1.04377 z: -2.29354 | UV: x:0.878462 y: 0.989657 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 1.02928 z: -2.29583 | UV: x:0.878462 y: 0.989657 | Normal: x:1 y: -0 z: 0
Pos: x: -1.30335 y: 0.173454 z: -2.73956 | UV: x:0.866004 y: 0.938598 | Normal: x:0 y: -0.809017 z: -0.587785
Pos: x: -1.30335 y: 0.031415 z: -2.46079 | UV: x:0.855877 y: 0.939012 | Normal: x:0 y: -0.951057 z: -0.309017
Pos: x: -1.99538 y: 0.031415 z: -2.46079 | UV: x:0.854962 y: 0.900759 | Normal: x:0 y: -0.951057 z: -0.309017
Pos: x: -1.99538 y: 0.173454 z: -2.73956 | UV: x:0.864378 y: 0.900191 | Normal: x:0 y: -0.809017 z: -0.587785
Pos: x: -1.30335 y: 0.673454 z: -3.10283 | UV: x:0.887059 y: 0.937084 | Normal: x:0 y: -0.309017 z: -0.951056
Pos: x: -1.30335 y: 0.394686 z: -2.96079 | UV: x:0.876358 y: 0.937947 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: -1.99538 y: 0.394686 z: -2.96079 | UV: x:0.874011 y: 0.89924 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: -1.99538 y: 0.673454 z: -3.10283 | UV: x:0.88399 y: 0.897864 | Normal: x:0 y: -0.309017 z: -0.951056
Pos: x: -1.30335 y: 0.394686 z: -2.96079 | UV: x:0.876358 y: 0.937947 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: -1.30335 y: 0.173454 z: -2.73956 | UV: x:0.866004 y: 0.938598 | Normal: x:0 y: -0.809017 z: -0.587785
Pos: x: -1.99538 y: 0.173454 z: -2.73956 | UV: x:0.864378 y: 0.900191 | Normal: x:0 y: -0.809017 z: -0.587785
Pos: x: -1.99538 y: 0.394686 z: -2.96079 | UV: x:0.874011 y: 0.89924 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: -1.21685 y: 0.1147 z: -1.86982 | UV: x:0.836146 y: 0.946173 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.070043 z: -2.15177 | UV: x:0.845872 y: 0.946104 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.865029 z: -2.15177 | UV: x:0.843807 y: 0.991028 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.870085 z: -2.11985 | UV: x:0.839368 y: 0.991091 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.872094 z: -2.11591 | UV: x:0.839368 y: 0.991091 | Normal: x:1 y: 0 z: 0
Pos: x: -2.08188 y: 0.1147 z: -2.43373 | UV: x:0.854484 y: 0.893825 | Normal: x:-0.711473 y: -0.66832 z: -0.21715
Pos: x: -1.99538 y: 0.031415 z: -2.46079 | UV: x:0.854962 y: 0.900759 | Normal: x:-0.711473 y: -0.66832 z: -0.21715
Pos: x: -1.99538 y: -0.017529 z: -2.15177 | UV: x:0.845658 y: 0.900971 | Normal: x:-0.711473 y: -0.702714 z: -0
Pos: x: -2.08188 y: 0.070043 z: -2.15177 | UV: x:0.845719 y: 0.894029 | Normal: x:-0.711473 y: -0.702714 z: -0
Pos: x: -2.08188 y: 0.982471 z: -3.0642 | UV: x:0.891802 y: 0.889067 | Normal: x:-0.711473 y: -0 z: -0.702713
Pos: x: -1.99538 y: 0.982471 z: -3.15177 | UV: x:0.894412 y: 0.895931 | Normal: x:-0.711473 y: -0 z: -0.702713
Pos: x: -1.99538 y: 0.673454 z: -3.10283 | UV: x:0.88399 y: 0.897864 | Normal: x:-0.711474 y: -0.21715 z: -0.668319
Pos: x: -2.08188 y: 0.700516 z: -3.01954 | UV: x:0.881924 y: 0.890998 | Normal: x:-0.711474 y: -0.21715 z: -0.668319
Pos: x: -1.21685 y: 0.982471 z: -3.0642 | UV: x:0.896824 y: 0.943178 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 1.26443 z: -3.01954 | UV: x:0.908247 y: 0.942403 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 1.02928 z: -2.29583 | UV: x:0.878462 y: 0.989657 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 1.00118 z: -2.30029 | UV: x:0.873242 y: 0.989685 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.982471 z: -2.29732 | UV: x:0.873242 y: 0.989685 | Normal: x:1 y: -0 z: 0
Pos: x: -2.08188 y: 0.244301 z: -2.68808 | UV: x:0.863367 y: 0.893277 | Normal: x:-0.711474 y: -0.568507 z: -0.413044
Pos: x: -1.99538 y: 0.173454 z: -2.73956 | UV: x:0.864378 y: 0.900191 | Normal: x:-0.711474 y: -0.568507 z: -0.413044
Pos: x: -1.99538 y: 0.031415 z: -2.46079 | UV: x:0.854962 y: 0.900759 | Normal: x:-0.711473 y: -0.66832 z: -0.21715
Pos: x: -2.08188 y: 0.1147 z: -2.43373 | UV: x:0.854484 y: 0.893825 | Normal: x:-0.711473 y: -0.66832 z: -0.21715
Pos: x: -2.08188 y: 0.700516 z: -3.01954 | UV: x:0.881924 y: 0.890998 | Normal: x:-0.711474 y: -0.21715 z: -0.668319
Pos: x: -1.99538 y: 0.673454 z: -3.10283 | UV: x:0.88399 y: 0.897864 | Normal: x:-0.711474 y: -0.21715 z: -0.668319
Pos: x: -1.99538 y: 0.394686 z: -2.96079 | UV: x:0.874011 y: 0.89924 | Normal: x:-0.711474 y: -0.413044 z: -0.568506
Pos: x: -2.08188 y: 0.446159 z: -2.88994 | UV: x:0.872481 y: 0.892353 | Normal: x:-0.711474 y: -0.413044 z: -0.568506
Pos: x: -1.21685 y: 0.070043 z: -2.15177 | UV: x:0.845872 y: 0.946104 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.1147 z: -2.43373 | UV: x:0.855611 y: 0.945811 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.867562 z: -2.18911 | UV: x:0.848709 y: 0.990753 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.863339 z: -2.16245 | UV: x:0.843807 y: 0.991028 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.865029 z: -2.15177 | UV: x:0.843807 y: 0.991028 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.700516 z: -3.01954 | UV: x:0.885959 y: 0.94405 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.982471 z: -3.0642 | UV: x:0.896824 y: 0.943178 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.982471 z: -2.29732 | UV: x:0.873242 y: 0.989685 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.958583 z: -2.29354 | UV: x:0.867692 y: 0.989893 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.939558 z: -2.28384 | UV: x:0.867692 y: 0.989893 | Normal: x:1 y: -0 z: 0
Pos: x: -2.08188 y: 0.446159 z: -2.88994 | UV: x:0.872481 y: 0.892353 | Normal: x:-0.711474 y: -0.413044 z: -0.568506
Pos: x: -1.99538 y: 0.394686 z: -2.96079 | UV: x:0.874011 y: 0.89924 | Normal: x:-0.711474 y: -0.413044 z: -0.568506
Pos: x: -1.99538 y: 0.173454 z: -2.73956 | UV: x:0.864378 y: 0.900191 | Normal: x:-0.711474 y: -0.568507 z: -0.413044
Pos: x: -2.08188 y: 0.244301 z: -2.68808 | UV: x:0.863367 y: 0.893277 | Normal: x:-0.711474 y: -0.568507 z: -0.413044
Pos: x: -0.968015 y: 1.11269 z: -2.08143 | UV: x:0.623087 y: 0.488674 | Normal: x:0 y: 0.809017 z: 0.587785
Pos: x: -1.21685 y: 1.11269 z: -2.08143 | UV: x:0.579285 y: 0.519253 | Normal: x:0 y: 0.809017 z: 0.587785
Pos: x: -1.21685 y: 1.09864 z: -2.06737 | UV: x:0.579285 y: 0.519253 | Normal: x:1e-06 y: 0.707107 z: 0.707106
Pos: x: -1.21685 y: 1.0822 z: -2.05093 | UV: x:0.574205 y: 0.511977 | Normal: x:0 y: 0.587785 z: 0.809017
Pos: x: -0.968015 y: 1.0822 z: -2.05093 | UV: x:0.618008 y: 0.481398 | Normal: x:0 y: 0.587785 z: 0.809017
Pos: x: -0.968015 y: 1.10077 z: -2.06951 | UV: x:0.623087 y: 0.488674 | Normal: x:1e-06 y: 0.707107 z: 0.707106
Pos: x: -1.21685 y: 0.1147 z: -2.43373 | UV: x:0.855611 y: 0.945811 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.244301 z: -2.68808 | UV: x:0.865461 y: 0.945453 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.88064 z: -2.22576 | UV: x:0.853682 y: 0.990792 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.870085 z: -2.20504 | UV: x:0.848709 y: 0.990753 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.867562 z: -2.18911 | UV: x:0.848709 y: 0.990753 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.446159 z: -2.88994 | UV: x:0.875541 y: 0.944844 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.700516 z: -3.01954 | UV: x:0.885959 y: 0.94405 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.939558 z: -2.28384 | UV: x:0.867692 y: 0.989893 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.920158 z: -2.27396 | UV: x:0.862064 y: 0.990217 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.904832 z: -2.25863 | UV: x:0.862064 y: 0.990217 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.244301 z: -2.68808 | UV: x:0.865461 y: 0.945453 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.446159 z: -2.88994 | UV: x:0.875541 y: 0.944844 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.904832 z: -2.25863 | UV: x:0.862064 y: 0.990217 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.889664 z: -2.24347 | UV: x:0.857788 y: 0.990585 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 0.88064 z: -2.22576 | UV: x:0.853682 y: 0.990792 | Normal: x:1 y: -0 z: 0
Pos: x: -1.21685 y: 1.72064 z: -2.68808 | UV: x:0.933172 y: 0.942771 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 1.85024 z: -2.43373 | UV: x:0.946753 y: 0.945705 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 1.13296 z: -2.20067 | UV: x:0.8909 y: 0.992117 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 1.13227 z: -2.20504 | UV: x:0.8909 y: 0.992117 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 1.11269 z: -2.24347 | UV: x:0.887539 y: 0.990703 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 1.111 z: -2.24516 | UV: x:0.887539 y: 0.990703 | Normal: x:1 y: -0 z: 0
Pos: x: -0.968015 y: 0.889664 z: -2.08143 | UV: x:0.594268 y: 0.447393 | Normal: x:0 y: -0.809017 z: 0.587785
Pos: x: -1.21685 y: 0.889664 z: -2.08143 | UV: x:0.550466 y: 0.477972 | Normal: x:0 y: -0.809017 z: 0.587785
Pos: x: -1.21685 y: 0.888579 z: -2.08355 | UV: x:0.550466 y: 0.477972 | Normal: x:1e-06 y: -0.891006 z: 0.453991
Pos: x: -1.21685 y: 0.872094 z: -2.11591 | UV: x:0.545821 y: 0.471318 | Normal: x:1e-06 y: -0.891006 z: 0.453991
Pos: x: -1.21685 y: 0.870085 z: -2.11985 | UV: x:0.54582 y: 0.471318 | Normal: x:0 y: -0.951056 z: 0.309018
Pos: x: -0.968015 y: 0.870085 z: -2.11985 | UV: x:0.589623 y: 0.440738 | Normal: x:0 y: -0.951056 z: 0.309018
Pos: x: 0.968015 y: 1.19291 z: -2.81006 | UV: x:0.453268 y: 0.869065 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 1.12051 z: -2.22813 | UV: x:0.420484 y: 0.859996 | Normal: x:1 y: -0 z: 0
Pos: x: 0.968015 y: 1.11269 z: -2.24347 | UV: x:0.421144 y: 0.86071 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 1.0822 z: -2.27396 | UV: x:0.421881 y: 0.862776 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 1.04377 z: -2.29354 | UV: x:0.421844 y: 0.864992 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 1.00118 z: -2.30029 | UV: x:0.421042 y: 0.867061 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.958583 z: -2.29354 | UV: x:0.419549 y: 0.86902 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.920158 z: -2.27396 | UV: x:0.417642 y: 0.870626 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.889664 z: -2.24347 | UV: x:0.415353 y: 0.871596 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.870085 z: -2.20504 | UV: x:0.412906 y: 0.871841 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.863339 z: -2.16245 | UV: x:0.410604 y: 0.871649 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.870085 z: -2.11985 | UV: x:0.408618 y: 0.870661 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.889664 z: -2.08143 | UV: x:0.407115 y: 0.869014 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.920158 z: -2.05093 | UV: x:0.406226 y: 0.866897 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.958583 z: -2.03135 | UV: x:0.406052 y: 0.864517 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 1.00118 z: -2.02461 | UV: x:0.406635 y: 0.862081 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 1.04377 z: -2.03135 | UV: x:0.407939 y: 0.859784 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 1.0822 z: -2.05093 | UV: x:0.410055 y: 0.858151 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 1.10077 z: -2.06951 | UV: x:0.411608 y: 0.857525 | Normal: x:1 y: -0 z: 0
Pos: x: 0.968015 y: 1.07156 z: -1.83474 | UV: x:0.39773 y: 0.855608 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.479805 z: -1.7735 | UV: x:0.381528 y: 0.888927 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.392608 z: -2.23458 | UV: x:0.403301 y: 0.897195 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.392608 z: -2.80538 | UV: x:0.431175 y: 0.901376 | Normal: x:1 y: 0 z: 0
Pos: x: -0.968015 y: 1.19291 z: -2.81006 | UV: x:0.555464 y: 0.087269 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.12051 z: -2.22813 | UV: x:0.59232 y: 0.094819 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.13227 z: -2.20504 | UV: x:0.593469 y: 0.095939 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.13902 z: -2.16245 | UV: x:0.595919 y: 0.097131 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.13227 z: -2.11985 | UV: x:0.598669 y: 0.097517 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.11269 z: -2.08143 | UV: x:0.60145 y: 0.097053 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.10077 z: -2.06951 | UV: x:0.602444 y: 0.096553 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.07156 z: -1.83474 | UV: x:0.617473 y: 0.099162 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 3.10624 z: -1.83473 | UV: x:0.572265 y: 0.220575 | Normal: x:-0.999997 y: -0.001666 z: 0.001838
Pos: x: -0.968015 y: 3.49042 z: -2.8053 | UV: x:0.508196 y: 0.223685 | Normal: x:-0.999991 y: -0.002777 z: 0.003064
Pos: x: -0.968015 y: 0.392608 z: -2.80538 | UV: x:0.572995 y: 0.044162 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.392608 z: -2.23458 | UV: x:0.605204 y: 0.050975 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.479805 z: -1.7735 | UV: x:0.630243 y: 0.064348 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.07156 z: -1.83474 | UV: x:0.617473 y: 0.099162 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.10077 z: -2.06951 | UV: x:0.602444 y: 0.096553 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.0822 z: -2.05093 | UV: x:0.60395 y: 0.095808 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.04377 z: -2.03135 | UV: x:0.605911 y: 0.093918 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.00118 z: -2.02461 | UV: x:0.607005 y: 0.091458 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.958583 z: -2.03135 | UV: x:0.607296 y: 0.088778 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.920158 z: -2.05093 | UV: x:0.606756 y: 0.086136 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.889664 z: -2.08143 | UV: x:0.605438 y: 0.083786 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.870085 z: -2.11985 | UV: x:0.603468 y: 0.081959 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.863339 z: -2.16245 | UV: x:0.601038 y: 0.080833 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.870085 z: -2.20504 | UV: x:0.598387 y: 0.08052 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.889664 z: -2.24347 | UV: x:0.595767 y: 0.081002 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.920158 z: -2.27396 | UV: x:0.593423 y: 0.082283 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 0.958583 z: -2.29354 | UV: x:0.591587 y: 0.084234 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.00118 z: -2.30029 | UV: x:0.59032 y: 0.086572 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.04377 z: -2.29354 | UV: x:0.589856 y: 0.089143 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.0822 z: -2.27396 | UV: x:0.590283 y: 0.091718 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.11269 z: -2.24347 | UV: x:0.591534 y: 0.094064 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.12051 z: -2.22813 | UV: x:0.59232 y: 0.094819 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.968015 y: 1.19291 z: -2.81006 | UV: x:0.555464 y: 0.087269 | Normal: x:-1 y: -0 z: 0
Pos: x: -0.83759 y: 3.85172 z: -1.38861 | UV: x:0.587238 y: 0.275678 | Normal: x:-0.552301 y: -0.436246 z: 0.71039
Pos: x: -0.837588 y: 4.19177 z: -1.05462 | UV: x:0.600606 y: 0.304358 | Normal: x:-0.532617 y: -0.709675 z: 0.461172
Pos: x: -0.968015 y: 4.32775 z: -1.06858 | UV: x:0.594587 y: 0.313698 | Normal: x:-0.710813 y: -0.611924 z: 0.346834
Pos: x: -0.968015 y: 3.91396 z: -1.54166 | UV: x:0.573979 y: 0.276601 | Normal: x:-0.743589 y: -0.332169 z: 0.580292
Pos: x: -0.837588 y: 4.19177 z: -1.05462 | UV: x:0.600606 y: 0.304358 | Normal: x:-0.532617 y: -0.709675 z: 0.461172
Pos: x: -0.83759 y: 3.85172 z: -1.38861 | UV: x:0.587238 y: 0.275678 | Normal: x:-0.552301 y: -0.436246 z: 0.71039
